1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.00000000e+00,4.79743201e-03,-1.75223354e-20,8.15147615e-04
3.00000000e+00,1.57037060e-02,-2.69018535e-20,1.15737489e-03
4.00000000e+00,2.72510679e-02,-3.69403384e-20,1.41683016e-03
5.00000000e+00,3.38692060e-02,-9.59278454e-20,2.11066137e-03
6.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
7.00000000e+00,4.75974701e-03,-3.70398995e-20,7.28246072e-04
8.00000000e+00,1.54350367e-02,-7.49663106e-20,9.72509392e-04
9.00000000e+00,2.68213782e-02,-1.04684718e-19,1.10884951e-03
1.00000000e+01,3.36884151e-02,-1.43721791e-19,1.71005158e-03
1.10000000e+01,3.38390741e-02,-1.00521796e-19,7.16656880e-04
1.20000000e+01,3.38089423e-02,-1.09161795e-19,1.03511978e-03
1.30000000e+01,3.37788105e-02,-1.19824818e-19,2.17987039e-03
1.40000000e+01,3.37486787e-02,-1.30487841e-19,3.26472901e-03
1.50000000e+01,3.37185469e-02,-1.39127840e-19,3.40351597e-03
