6.52987070e-03,1.40400000e+05
6.57535594e-03,1.41300000e+05
6.62086712e-03,1.42200000e+05
6.66640436e-03,1.43100000e+05
6.71196775e-03,1.44000000e+05
6.75755740e-03,1.44900000e+05
6.80317342e-03,1.45800000e+05
6.84881592e-03,1.46700000e+05
6.89448500e-03,1.47600000e+05
6.94018077e-03,1.48500000e+05
6.98590334e-03,1.49400000e+05
7.03165283e-03,1.50300000e+05
7.07742933e-03,1.51200000e+05
7.12323297e-03,1.52100000e+05
7.16906386e-03,1.53000000e+05
7.21492210e-03,1.53900000e+05
7.26080782e-03,1.54800000e+05
7.30672113e-03,1.55700000e+05
7.35266214e-03,1.56600000e+05
7.39863096e-03,1.57500000e+05
7.44462773e-03,1.58400000e+05
7.49065255e-03,1.59300000e+05
7.53670555e-03,1.60200000e+05
7.58278684e-03,1.61100000e+05
7.62889655e-03,1.62000000e+05
7.67503479e-03,1.62900000e+05
7.72120170e-03,1.63800000e+05
7.76739738e-03,1.64700000e+05
7.81362198e-03,1.65600000e+05
7.85987560e-03,1.66500000e+05
7.90615839e-03,1.67400000e+05
7.95247046e-03,1.68300000e+05
7.99881194e-03,1.69200000e+05
8.04518297e-03,1.70100000e+05
8.09158367e-03,1.71000000e+05
8.13801418e-03,1.71900000e+05
8.18447462e-03,1.72800000e+05
8.23096513e-03,1.73700000e+05
8.27748584e-03,1.74600000e+05
8.32403689e-03,1.75500000e+05
8.37061842e-03,1.76400000e+05
8.41723056e-03,1.77300000e+05
8.46387344e-03,1.78200000e+05
8.51054722e-03,1.79100000e+05
8.55725202e-03,1.80000000e+05
